207.805, 129.101, 8.333, 17.447 False
207.527, 129.100, 8.333, 17.480 False
207.249, 129.100, 8.333, 17.513 False
206.971, 129.100, 8.333, 17.546 False
206.694, 129.099, 8.333, 17.579 False
206.416, 129.099, 8.333, 17.612 False
206.138, 129.099, 8.333, 17.645 False
205.860, 129.099, 8.333, 17.678 False
205.583, 129.099, 8.333, 17.711 False
205.305, 129.099, 8.333, 17.744 False
205.027, 129.099, 8.333, 17.777 False
204.749, 129.099, 8.333, 17.810 False
204.471, 129.100, 8.333, 17.843 False
204.194, 129.100, 8.333, 17.876 False
203.916, 129.100, 8.333, 17.909 False
203.638, 129.101, 8.333, 17.942 False
203.360, 129.101, 8.333, 17.975 False
203.083, 129.102, 8.333, 18.008 False
202.805, 129.102, 8.333, 18.041 False
202.527, 129.103, 8.333, 18.074 False
202.249, 129.104, 8.333, 18.107 False
201.971, 129.104, 8.333, 18.140 False
201.694, 129.105, 8.333, 18.173 False
201.416, 129.106, 8.333, 18.206 False
201.138, 129.107, 8.333, 18.239 False
200.860, 129.108, 8.333, 18.272 False
200.583, 129.109, 8.333, 18.305 False
200.305, 129.110, 8.333, 18.338 False
200.027, 129.111, 8.333, 18.371 False
199.749, 129.112, 8.333, 18.404 False
199.472, 129.114, 8.333, 18.437 False
199.194, 129.115, 8.333, 18.470 False
198.916, 129.116, 8.333, 18.503 False
198.638, 129.118, 8.333, 18.536 False
198.360, 129.119, 8.333, 18.569 False
198.083, 129.121, 8.333, 18.602 False
197.805, 129.122, 8.333, 18.635 False
197.527, 129.124, 8.333, 18.668 False
197.249, 129.125, 8.333, 18.701 False
196.972, 129.127, 8.333, 18.734 False
196.694, 129.129, 8.333, 18.767 False
196.416, 129.131, 8.333, 18.800 False
196.138, 129.132, 8.333, 18.833 False
195.860, 129.134, 8.333, 18.866 False
195.583, 129.136, 8.333, 18.899 False
195.305, 129.138, 8.333, 18.932 False
195.027, 129.140, 8.333, 18.965 False
194.749, 129.142, 8.333, 18.998 False
194.472, 129.144, 8.333, 19.031 False
194.194, 129.146, 8.333, 19.064 False
193.916, 129.148, 8.333, 19.097 False
193.638, 129.151, 8.333, 19.130 False
193.361, 129.153, 8.333, 19.163 False
193.083, 129.155, 8.333, 19.196 False
192.805, 129.158, 8.333, 19.229 False
192.527, 129.160, 8.333, 19.262 False
192.249, 129.162, 8.333, 19.295 False
191.972, 129.165, 8.333, 19.328 False
191.694, 129.167, 8.333, 19.361 False
191.416, 129.169, 8.333, 19.394 False
191.138, 129.172, 8.333, 19.427 False
190.861, 129.174, 8.333, 19.460 False
190.583, 129.177, 8.333, 19.493 False
190.305, 129.180, 8.333, 19.526 False
190.027, 129.182, 8.333, 19.559 False
189.749, 129.185, 8.333, 19.592 False
189.472, 129.188, 8.333, 19.625 False
189.194, 129.190, 8.333, 19.658 False
188.916, 129.193, 8.333, 19.691 False
188.638, 129.196, 8.333, 19.724 False
188.361, 129.198, 8.333, 19.757 False
188.083, 129.202, 8.333, 19.790 False
187.805, 129.205, 8.333, 19.823 False
187.527, 129.208, 8.333, 19.856 False
187.250, 129.211, 8.333, 19.889 False
186.972, 129.214, 8.333, 19.922 False
186.694, 129.218, 8.333, 19.955 False
186.416, 129.221, 8.333, 19.988 False
186.139, 129.224, 8.333, 20.021 False
185.861, 129.227, 8.333, 20.054 False
185.583, 129.230, 8.333, 20.087 False
185.306, 129.234, 8.333, 20.120 False
185.028, 129.237, 8.333, 20.153 False
184.750, 129.240, 8.333, 20.186 False
184.472, 129.243, 8.333, 20.219 False
184.195, 129.247, 8.333, 20.252 False
183.917, 129.250, 8.333, 20.285 False
183.639, 129.253, 8.333, 20.318 False
183.361, 129.256, 8.333, 20.351 False
